prod_page_link,image_link,name,price,description,brand
https://www2.hm.com/en_us/productpage.0685689001.html,"http://lp2.hm.com/hmgoepprod?set=source[/5d/88/5d88781e5aff1012a624bc4cecd6639aeeef3b0c.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],hmver[1]&call=url[file:/product/main] ",Open-shoulder Top,24.99,Open-shoulder top in woven fabric with narrow shoulder straps and a wide flounce at neckline extending to sleeves.,H&M
https://www2.hm.com/en_us/productpage.0711584001.html,"http://lp2.hm.com/hmgoepprod?set=source[/79/6a/796ab6ab3a5dccfdf36057e9e2cb27d95e0ba7e1.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Top with Lace,12.99,"Sleeveless top in soft viscose jersey with lace sections over shoulders. Wide, gathered neckline front and back.",H&M
https://www2.hm.com/en_us/productpage.0697686010.html,"http://lp2.hm.com/hmgoepprod?set=source[/34/63/3463117101ba09bd2a4a00cac5d25ab3ae7e5972.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Satin Camisole Top with Lace,17.99,"V-neck camisole top in satin. Lace trim at top and at hem. Narrow, adjustable shoulder straps.",H&M
https://www2.hm.com/en_us/productpage.0703160001.html,"http://lp2.hm.com/hmgoepprod?set=source[/81/22/8122abe55c920a85d48b3d01bb44f9e025ce0046.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Top,17.99,Short top in a rib-knit viscose blend with a round neck and short sleeves.,H&M
https://www2.hm.com/en_us/productpage.0769880001.html,"http://lp2.hm.com/hmgoepprod?set=source[/c5/83/c58327af3dd9a268c4ce4e5b57c65d6445c2f102.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Top,29.99,"Short, sleeveless top in thick, double-layer jersey with extra-narrow shoulder straps and soft boning at sides.",H&M
https://www2.hm.com/en_us/productpage.0708432001.html,"http://lp2.hm.com/hmgoepprod?set=source[/6b/3b/6b3bb348b5a0a491e4df06501e7e91705bf5a5a3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Ruffle-sleeved Linen Top,17.99,"PREMIUM QUALITY. Top in airy linen jersey. Low-cut V-neck with buttons at top and short, ruffled sleeves.",H&M
https://www2.hm.com/en_us/productpage.0728444001.html,"http://lp2.hm.com/hmgoepprod?set=source[/19/76/19766dd8111c086cd49b6dddbbd19e9749ae22e5.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey T-shirt,12.99,Fitted T-shirt in soft cotton jersey with short sleeves and contrasting ribbing at neckline and cuffs.,H&M
https://www2.hm.com/en_us/productpage.0728708002.html,"http://lp2.hm.com/hmgoepprod?set=source[/ae/0b/ae0bb095329d37779096e478a441c0885f866913.jpg],origin[dam],category[ladies_tops_bodys],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Patterned Viscose Bodysuit,17.99,"Bodysuit in soft viscose jersey with a printed pattern. Narrow, adjustable shoulder straps, zip at top, and snap fasteners at gusset.",H&M
https://www2.hm.com/en_us/productpage.0570781003.html,"http://lp2.hm.com/hmgoepprod?set=source[/42/20/4220a239862715cf6d404189b7df62196fcad6de.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Pima Cotton Jersey Top,12.99,"PREMIUM QUALITY. Top in soft, pima cotton jersey with a boat neck and long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0632307011.html,"http://lp2.hm.com/hmgoepprod?set=source[/30/66/306632c723556962ed55027a2420d9a6a0d3babe.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Sleeveless Top,12.99,"Sleeveless top in crêped jersey with a small, gathered stand-up collar, V-shaped opening at front, and rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0712320003.html,"http://lp2.hm.com/hmgoepprod?set=source[/fd/5c/fd5c8d8788babd46acf683f0cf2090070872a7a2.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Satin Camisole Top with Lace,29.99,"V-neck, gently flared camisole top in satin with lace trim. Attached wrapover at front, narrow, adjustable shoulder straps, and narrow, elasticized seam at waist.",H&M
https://www2.hm.com/en_us/productpage.0719084002.html,"http://lp2.hm.com/hmgoepprod?set=source[/12/14/12141d4099e5ca464a57cac7e3a4f7a3b475d255.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder top,17.99,"Fitted, off-the-shoulder top in jersey with a gentle V-neck and long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0721930004.html,"http://lp2.hm.com/hmgoepprod?set=source[/84/26/84266b86448027c8a7c2f2a0dce9b70fc228ac4e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Short-sleeved Parent’s Shirt,5.99,"Crew-neck T-shirt in soft cotton fabric with a printed design at front. Short sleeves and straight-cut hem. For matching child’s T-shirt, use the site search for 0721929.",H&M
https://www2.hm.com/en_us/productpage.0749821003.html,"http://lp2.hm.com/hmgoepprod?set=source[/af/c0/afc0f77488ae2b595ee453c55daaf27ae743edec.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Top,17.99,"Rib-knit top in a soft viscose blend. Low-cut neckline, decorative buttons at front, and short sleeves.",H&M
https://www2.hm.com/en_us/productpage.0733749002.html,"http://lp2.hm.com/hmgoepprod?set=source[/c3/3b/c33bde13081fa20c2863f5e1b565ed1903e3832e.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Top,2.99,Short top in soft cotton jersey with concealed elastication at upper front.,H&M
https://www2.hm.com/en_us/productpage.0728592002.html,"http://lp2.hm.com/hmgoepprod?set=source[/34/f5/34f53a212a4711305e601b27da1e19c8fdae1a96.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Viscose Top,12.99,"Short-sleeved, V-neck top in soft viscose jersey with a loose fit. Rounded hem, longer at back.",H&M
https://www2.hm.com/en_us/productpage.0729663004.html,"http://lp2.hm.com/hmgoepprod?set=source[/ba/c0/bac0a8a2765173607970a1f016413c5eb293e441.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",T-shirt with Motif,17.99,T-shirt in cotton jersey with a printed motif at front and short sleeves with sewn cuffs.,H&M
https://www2.hm.com/en_us/productpage.0574109017.html,"http://lp2.hm.com/hmgoepprod?set=source[/e3/99/e399df40f0d80750127914088e55151bcc62f2f1.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Jersey Top,17.99,Fitted top in ribbed jersey with long sleeves and a ribbed neckline.,H&M
https://www2.hm.com/en_us/productpage.0729321002.html,"http://lp2.hm.com/hmgoepprod?set=source[/2f/96/2f9631ebb51c0c77b98ddf9d9fbc28bea428efdf.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Open-backed Top,14.99,Long-sleeved jersey top. Open back with ties at back of hem.,H&M
https://www2.hm.com/en_us/productpage.0732081001.html,"http://lp2.hm.com/hmgoepprod?set=source[/40/61/40612a0af74c46000a55741f759ebb93f810bf2a.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Trumpet-sleeve Top,34.99,"Rib-knit top in thick viscose-blend fabric. Round neckline with scalloped edge, 3/4-length trumpet sleeves, and cuffs with decorative hole pattern and scalloped edges.",H&M
https://www2.hm.com/en_us/productpage.0732858001.html,"http://lp2.hm.com/hmgoepprod?set=source[/04/67/046707f62c91e6e30a31dec924cf4bf4652703b4.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Color-block T-shirt,12.99,Color-block T-shirt in soft cotton jersey with short sleeves.,H&M
https://www2.hm.com/en_us/productpage.0728429002.html,"http://lp2.hm.com/hmgoepprod?set=source[/06/51/0651b8f8968f4a74c4d7d1cb3eb654cdfb78e38f.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Printed Sweatshirt,12.99,"Short, lightweight sweatshirt with a printed design. Dropped shoulders, long sleeves, and ribbing at neckline, cuffs, and hem.",H&M
https://www2.hm.com/en_us/productpage.0574109013.html,"http://lp2.hm.com/hmgoepprod?set=source[/c6/08/c6089574d911feca9d1696ba059b63530133f20a.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Jersey Top,17.99,Fitted top in ribbed jersey with long sleeves and a ribbed neckline.,H&M
https://www2.hm.com/en_us/productpage.0711236001.html,"http://lp2.hm.com/hmgoepprod?set=source[/4c/50/4c509bb78ac93fe2d4abb3cd50989580cdd33675.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck top,19.99,"Sleeveless top in satin with wide, tie-top shoulder straps and a V-neck front and back.",H&M
https://www2.hm.com/en_us/productpage.0716581002.html,"http://lp2.hm.com/hmgoepprod?set=source[/17/8e/178eefc428db3a50de079ec4d5d9de5390c1a99f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ruffled Crêped Top,24.99,"Top in airy, woven, crêped viscose fabric. Small ruffle at neckline, small opening and button at back of neck, and short, ruffled butterfly sleeves.",H&M
https://www2.hm.com/en_us/productpage.0757740003.html,"http://lp2.hm.com/hmgoepprod?set=source[/f6/16/f6160a2e6adda30c42505aa38bbaddf56f43a326.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Camisole Top,17.99,"Fitted camisole top in stretch, ribbed viscose jersey. Narrow shoulder straps and low-cut back.",H&M
https://www2.hm.com/en_us/productpage.0770058001.html,"http://lp2.hm.com/hmgoepprod?set=source[/6e/74/6e7460bc3e782224da3bd97c74b741ffd2eb11ae.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Top,12.99,"Short top in ribbed cotton jersey. Wide, round neckline, decorative buttons at front, and long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0687036008.html,"http://lp2.hm.com/hmgoepprod?set=source[/6b/e2/6be218842ae5ad87e3f4d6b280bf69044ef34b1b.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long-sleeved Jersey Top,12.99,"CONSCIOUS. Fitted, long-sleeved top in stretch organic cotton jersey with a round neckline.",H&M
https://www2.hm.com/en_us/productpage.0717477003.html,"http://lp2.hm.com/hmgoepprod?set=source[/9b/e3/9be35078a7452b158d9eb937afff65448dc09261.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",T-shirt,9.99,T-shirt in soft jersey with contrasting trim at neckline and cuffs.,H&M
https://www2.hm.com/en_us/productpage.0716335001.html,"http://lp2.hm.com/hmgoepprod?set=source[/f2/3d/f23d8a921dd354f4b39fec445a98d303d758b46e.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Top,14.99,"Short top in crêped jersey with a low-cut V-neck with sewn wrapover at front. Wrapover at back of neck, cut-out section at back, and seam at hem with ties at back. Long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0744673001.html,"http://lp2.hm.com/hmgoepprod?set=source[/6f/b7/6fb7f9272ddc10d3390018b561e2571c91a7e9c4.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Crêped Top,17.99,Straight-cut top in crêped jersey with cap sleeves. Concealed zip at back of neck.,H&M
https://www2.hm.com/en_us/productpage.0380609038.html,"http://lp2.hm.com/hmgoepprod?set=source[/ca/39/ca396e5e62c9a3cd30ebffa72d0cf4e4f25dacea.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Top,17.99,Short-sleeved top in airy jersey with a rounded hem. Longer at back.,H&M
https://www2.hm.com/en_us/productpage.0729663001.html,"http://lp2.hm.com/hmgoepprod?set=source[/96/48/9648af3c2226c7a59b7552ddbf8f90ded4564a79.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",T-shirt with Motif,17.99,T-shirt in cotton jersey with a printed motif at front and short sleeves with sewn cuffs.,H&M
https://www2.hm.com/en_us/productpage.0717477004.html,"http://lp2.hm.com/hmgoepprod?set=source[/a4/34/a4346ef836cf6e96a68393253bd7d0b996b277da.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",T-shirt,9.99,T-shirt in soft jersey with contrasting trim at neckline and cuffs.,H&M
https://www2.hm.com/en_us/productpage.0615141010.html,"http://lp2.hm.com/hmgoepprod?set=source[/f5/e7/f5e728708cb6712b17dd5d41cff1e9aeec9038ba.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Top with Lace Details,17.99,"Long-sleeved, fitted top in ribbed jersey with a slight sheen. V-neck with taped trim front and back.",H&M
https://www2.hm.com/en_us/productpage.0721930005.html,"http://lp2.hm.com/hmgoepprod?set=source[/09/bd/09bd687bd9caa54dfa0f01a99240c1e3421b286c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Short-sleeved Parent’s Shirt,5.99,"Crew-neck T-shirt in soft cotton fabric with a printed design at front. Short sleeves and straight-cut hem. For matching child’s T-shirt, use the site search for 0721929.",H&M
https://www2.hm.com/en_us/productpage.0615022014.html,"http://lp2.hm.com/hmgoepprod?set=source[/a1/40/a140fcd1ee39cb892cf2fa573c04bbcc07ec0f1c.jpg],origin[dam],category[ladies_tops_vests],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Jersey Tank Top,12.99,Tank top in soft jersey.,H&M
https://www2.hm.com/en_us/productpage.0702483004.html,"http://lp2.hm.com/hmgoepprod?set=source[/35/57/3557f2f2d1e78c4c5665f63f8a9cf8165d27cbc3.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Jersey Top,12.99,Short top in stretch jersey with narrow shoulder straps.,H&M
https://www2.hm.com/en_us/productpage.0763550002.html,"http://lp2.hm.com/hmgoepprod?set=source[/8f/26/8f2688c55d3661b91ca34564c2ba6b8c9f04c669.jpg],origin[dam],category[ladies_tops_bodys],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Pleated Bodysuit,39.99,"V-neck bodysuit in pleated jersey with a sheen. Wrapover top section, long raglan sleeves with wide, elasticized cuffs, and concealed snap fasteners at gusset.",H&M
https://www2.hm.com/en_us/productpage.0720615001.html,"http://lp2.hm.com/hmgoepprod?set=source[/2e/7d/2e7d25e09d06b21db2b6f53d5bdcae79ad4bc038.jpg],origin[dam],category[ladies_tops_vests],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Pleated Chiffon Top,32.99,"Sleeveless top in airy, pleated chiffon with narrow, adjustable shoulder straps. Lined.",H&M
https://www2.hm.com/en_us/productpage.0770058002.html,"http://lp2.hm.com/hmgoepprod?set=source[/e6/98/e698548f1c4959fd4693a061292453d1768b0c70.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Top,12.99,"Short top in ribbed cotton jersey. Wide, round neckline, decorative buttons at front, and long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0509210020.html,"http://lp2.hm.com/hmgoepprod?set=source[/06/be/06be4d47fc78261bbaca8b18e44d0c099daea279.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long Jersey Top,24.99,"Long top in soft, ribbed jersey with long sleeves, high slits at sides, and a rounded hem. Longer at back.",H&M
https://www2.hm.com/en_us/productpage.0738650002.html,"http://lp2.hm.com/hmgoepprod?set=source[/fb/ff/fbffa6dfa935ccd3a39d70f5258cdf3905433e47.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Sweater with Embroidery,24.99,"Short sweater in airy, rib-knit fabric. Boat neckline, slightly dropped shoulders, and long sleeves with embroidered details. Narrow elastication at cuffs and hem with small ruffle.",H&M
https://www2.hm.com/en_us/productpage.0607427005.html,"http://lp2.hm.com/hmgoepprod?set=source[/4d/05/4d050dc65fe6acb2c741b2b8d89f31b969ca5b70.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Top,24.99,Top in woven fabric with V-neck front and back. Narrow shoulder straps and decorative straps at back. Lined.,H&M
https://www2.hm.com/en_us/productpage.0717732001.html,"http://lp2.hm.com/hmgoepprod?set=source[/8a/76/8a76e4a5ddcb4de70ebca9c3704ac6f80c2fe6c1.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Top with Ruffle,17.99,"Short top in airy, woven fabric with ruffle trim. Adjustable shoulder straps and narrow, elasticized upper and lower edges. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0679042002.html,"http://lp2.hm.com/hmgoepprod?set=source[/f0/0e/f00e8abb99db5825eab63b57ae5d71a519195f70.jpg],origin[dam],category[ladies_tops_bodys],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Bodysuit,9.99,Sleeveless bodysuit in ribbed jersey with a square neckline. Snap fasteners at gusset.,H&M
https://www2.hm.com/en_us/productpage.0611221009.html,"http://lp2.hm.com/hmgoepprod?set=source[/2d/07/2d078878345857246fd30df2942be168f3d9fd63.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/main] ",Lace Top,9.99,Top in soft cotton jersey with yoke and short sleeves in stretch lace.,H&M
https://www2.hm.com/en_us/productpage.0474123003.html,"http://lp2.hm.com/hmgoepprod?set=source[/bb/a8/bba8eed0f842f82b2cd6ed2970a20f834803f621.jpg],origin[dam],category[ladies_divided_tops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Jersey Tank Top,17.99,"Wide-cut tank top in washed jersey with narrow shoulder straps and deep armholes. Decorative seam at back and raw-edge, rounded hem. Shorter at front and longer at back.",H&M
https://www2.hm.com/en_us/productpage.0730482006.html,"http://lp2.hm.com/hmgoepprod?set=source[/73/69/73699ab6cca51cb8c89805f125c08f6cce9dea67.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Camisole Top with a Sheen,19.99,Fitted camisole top in shiny stretch jersey with extra-narrow shoulder straps. Double layer at top.,H&M
https://www2.hm.com/en_us/productpage.0737040002.html,"http://lp2.hm.com/hmgoepprod?set=source[/53/e1/53e160101b4dd27c3bfe6d3c33865394266a979f.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Boat-neck Top,14.99,Straight-cut top in thick cotton jersey with a boat neckline and 3/4-length sleeves. Rounded hem.,H&M
https://www2.hm.com/en_us/productpage.0698273002.html,"http://lp2.hm.com/hmgoepprod?set=source[/cd/b5/cdb556a95c4b2dc50159ed9f791517abca36c698.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Viscose T-shirt,12.99,T-shirt in soft viscose jersey with a slight sheen. Printed motif at front and ribbing at neckline.,H&M
https://www2.hm.com/en_us/productpage.0722874001.html,"http://lp2.hm.com/hmgoepprod?set=source[/fc/0e/fc0eccc321415cb34b4e0a19a8bc12681d5bd668.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Linen Top,24.99,"PREMIUM QUALITY. Long-sleeved top in soft linen jersey with a V-neck. Rounded hem, longer at back.",H&M
https://www2.hm.com/en_us/productpage.0698273006.html,"http://lp2.hm.com/hmgoepprod?set=source[/79/44/79443caec779cbc6e3e035c56a920c01d0a1f1f1.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Viscose T-shirt,12.99,T-shirt in soft viscose jersey with a slight sheen. Printed motif at front and ribbing at neckline.,H&M
https://www2.hm.com/en_us/productpage.0708686001.html,"http://lp2.hm.com/hmgoepprod?set=source[/93/98/9398e22337ef5236cf2f7345e2734b72b08fedca.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Oversized T-shirt with Motif,14.99,"Oversized T-shirt in cotton jersey with a motif. Round neckline, dropped shoulders, and short, wide sleeves.",H&M
https://www2.hm.com/en_us/productpage.0708443002.html,"http://lp2.hm.com/hmgoepprod?set=source[/eb/b8/ebb8f64d5ec5d16ffc20bf32c427f72372261fca.jpg],origin[dam],category[ladies_tops_offshouldertops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder Top,12.99,"Short, off-the-shoulder top in crinkled jersey with short puff sleeves. Elastication and narrow ruffle trim at upper edge, cuffs, and hem.",H&M
https://www2.hm.com/en_us/productpage.0727709001.html,"http://lp2.hm.com/hmgoepprod?set=source[/66/a2/66a2f3074333fb1a900762fb424974328ef92e41.jpg],origin[dam],category[ladies_tops_croppedtops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Short Top,19.99,"Short top in seersucker made from a cotton blend with short puff sleeves. Sewn-in wrapover at front with V-neck, square neckline at back, and a concealed zip at one side. Narrow elastication at top of back, at shoulders, and around sleeves.",H&M
https://www2.hm.com/en_us/productpage.0747636005.html,"http://lp2.hm.com/hmgoepprod?set=source[/2c/c4/2cc4072bb0ae78992d63299a00f485fd185225f7.jpg],origin[dam],category[ladies_tops_croppedtops],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Top,29.99,"Short top in ribbed jersey with a V-neck at front and back, long sleeves. and a vertical, gathered seam at center front with narrow elastication.",H&M
https://www2.hm.com/en_us/productpage.0718164001.html,"http://lp2.hm.com/hmgoepprod?set=source[/ea/d3/ead38c0aa08f0286f9ad85739a0964bc282f334f.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Wrapover Top with Lace,14.99,"Short top in ribbed jersey with a V-neck. Wrapover front with a tie, long sleeves with small ruffle trim at cuffs, and scalloped lace trim at front.",H&M
https://www2.hm.com/en_us/productpage.0625939002.html,"http://lp2.hm.com/hmgoepprod?set=source[/70/97/7097af71cfedd72bc997e1952420079481d2ef46.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",T-shirt,4.99,"T-shirt in soft, viscose-blend jersey.",H&M
https://www2.hm.com/en_us/productpage.0700974001.html,"http://lp2.hm.com/hmgoepprod?set=source[/20/f2/20f2109a911955038790e98a4e0c919c5e2df657.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Mesh Top,14.99,Straight-cut top in mesh with short sleeves.,H&M
https://www2.hm.com/en_us/productpage.0728433001.html,"http://lp2.hm.com/hmgoepprod?set=source[/ea/7c/ea7c4f9fd1b6f1af14ae7ceebb0c3d91fe238038.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Boxy T-shirt,12.99,"Boxy, relaxed-fit T-shirt in soft cotton jersey with dropped shoulders and short sleeves.",H&M
https://www2.hm.com/en_us/productpage.0747045003.html,"http://lp2.hm.com/hmgoepprod?set=source[/fd/78/fd788829a0dd378adad15ff49c3addeb172f65bf.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder Top,14.99,"Fitted, off-the-shoulder top in soft cotton jersey with ribbing at upper edge and long sleeves.",H&M
https://www2.hm.com/en_us/productpage.0757740006.html,"http://lp2.hm.com/hmgoepprod?set=source[/64/f5/64f5867c3f62a5308aba2c1a467a53a05b9618ef.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ribbed Camisole Top,17.99,"Fitted camisole top in stretch, ribbed viscose jersey. Narrow shoulder straps and low-cut back.",H&M
https://www2.hm.com/en_us/productpage.0726071001.html,"http://lp2.hm.com/hmgoepprod?set=source[/ae/03/ae0332e3714c2952ac1d191d10d47a9413f87090.jpg],origin[dam],category[ladies_tops_bodys],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Striped Bodysuit,12.99,"Fitted, sleeveless bodysuit in patterned jersey. Low-cut back, narrow shoulder straps, and snap fasteners at gusset.",H&M
https://www2.hm.com/en_us/productpage.0677741001.html,"http://lp2.hm.com/hmgoepprod?set=source[/a8/7e/a87e5440c2d6f702daf54d8c865a46dc64bc019d.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Top with Lacing,14.99,"Rib-knit top in airy fabric with a V-neck, lacing at front, and cap sleeves.",H&M
https://www2.hm.com/en_us/productpage.0355569002.html,"http://lp2.hm.com/hmgoepprod?set=source[/89/c0/89c052b9c7cf8923010cb530c91b7d67a7b114a0.jpg],origin[dam],category[ladies_tops_vests],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Long Jersey Camisole Top,4.99,"Long, fitted camisole top in jersey with narrow, adjustable shoulder straps.",H&M
https://www2.hm.com/en_us/productpage.0706443001.html,"http://lp2.hm.com/hmgoepprod?set=source[/4a/02/4a021776c3651f6f05d2b4aa14b1cd95329d4fe9.jpg],origin[dam],category[ladies_tops_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Top,9.99,Slightly shorter top in soft cotton jersey with long sleeves and overlocked edges at cuffs and hem.,H&M
https://www2.hm.com/en_us/productpage.0712320002.html,"http://lp2.hm.com/hmgoepprod?set=source[/0f/95/0f95ca5445450bdbba63ddceae85961219748adc.jpg],origin[dam],category[ladies_tops_vests],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Satin Camisole Top with Lace,29.99,"V-neck, gently flared camisole top in satin with lace trim. Attached wrapover at front, narrow, adjustable shoulder straps, and narrow, elasticized seam at waist.",H&M
